Community,week_index,week_start,Accident_Count
HOR AL ANZ EAST,8,2024-04-24,0
HOR AL ANZ EAST,9,2024-05-01,0
HOR AL ANZ EAST,10,2024-05-08,0
HOR AL ANZ EAST,11,2024-05-15,0
HOR AL ANZ EAST,12,2024-05-22,0
HOR AL ANZ EAST,13,2024-05-29,0
HOR AL ANZ EAST,14,2024-06-05,2
HOR AL ANZ EAST,15,2024-06-12,8
HOR AL ANZ EAST,16,2024-06-19,8
HOR AL ANZ EAST,17,2024-06-26,15
HOR AL ANZ EAST,18,2024-07-03,12
HOR AL ANZ EAST,19,2024-07-10,13
HOR AL ANZ EAST,20,2024-07-17,11
HOR AL ANZ EAST,21,2024-07-24,10
HOR AL ANZ EAST,22,2024-07-31,6
HOR AL ANZ EAST,23,2024-08-07,6
HOR AL ANZ EAST,24,2024-08-14,11
HOR AL ANZ EAST,25,2024-08-21,6
HOR AL ANZ EAST,26,2024-08-28,14
HOR AL ANZ EAST,27,2024-09-04,3
HOR AL ANZ EAST,28,2024-09-11,10
HOR AL ANZ EAST,29,2024-09-18,10
HOR AL ANZ EAST,30,2024-09-25,1
JABAL ALI FIRST,1,2024-03-06,36
JABAL ALI FIRST,2,2024-03-13,28
JABAL ALI FIRST,3,2024-03-20,20
JABAL ALI FIRST,4,2024-03-27,19
JABAL ALI FIRST,5,2024-04-03,27
JABAL ALI FIRST,6,2024-04-10,35
JABAL ALI FIRST,7,2024-04-17,3
JABAL ALI FIRST,8,2024-04-24,0
JABAL ALI FIRST,9,2024-05-01,0
JABAL ALI FIRST,10,2024-05-08,0
JABAL ALI FIRST,11,2024-05-15,0
JABAL ALI FIRST,12,2024-05-22,0
JABAL ALI FIRST,13,2024-05-29,0
JABAL ALI FIRST,14,2024-06-05,6
JABAL ALI FIRST,15,2024-06-12,23
JABAL ALI FIRST,16,2024-06-19,29
JABAL ALI FIRST,17,2024-06-26,33
JABAL ALI FIRST,18,2024-07-03,38
JABAL ALI FIRST,19,2024-07-10,33
JABAL ALI FIRST,20,2024-07-17,38
JABAL ALI FIRST,21,2024-07-24,32
JABAL ALI FIRST,22,2024-07-31,26
JABAL ALI FIRST,23,2024-08-07,34
JABAL ALI FIRST,24,2024-08-14,24
JABAL ALI FIRST,25,2024-08-21,34
JABAL ALI FIRST,26,2024-08-28,38
JABAL ALI FIRST,27,2024-09-04,7
JABAL ALI FIRST,28,2024-09-11,26
JABAL ALI FIRST,29,2024-09-18,24
JABAL ALI FIRST,30,2024-09-25,3
JABAL ALI INDUSTRIAL FIRST,1,2024-03-06,22
JABAL ALI INDUSTRIAL FIRST,2,2024-03-13,28
JABAL ALI INDUSTRIAL FIRST,3,2024-03-20,16
JABAL ALI INDUSTRIAL FIRST,4,2024-03-27,27
JABAL ALI INDUSTRIAL FIRST,5,2024-04-03,17
JABAL ALI INDUSTRIAL FIRST,6,2024-04-10,28
JABAL ALI INDUSTRIAL FIRST,7,2024-04-17,2
JABAL ALI INDUSTRIAL FIRST,8,2024-04-24,0
JABAL ALI INDUSTRIAL FIRST,9,2024-05-01,0
JABAL ALI INDUSTRIAL FIRST,10,2024-05-08,0
JABAL ALI INDUSTRIAL FIRST,11,2024-05-15,0
JABAL ALI INDUSTRIAL FIRST,12,2024-05-22,0
JABAL ALI INDUSTRIAL FIRST,13,2024-05-29,0
JABAL ALI INDUSTRIAL FIRST,14,2024-06-05,2
JABAL ALI INDUSTRIAL FIRST,15,2024-06-12,21
JABAL ALI INDUSTRIAL FIRST,16,2024-06-19,25
JABAL ALI INDUSTRIAL FIRST,17,2024-06-26,27
JABAL ALI INDUSTRIAL FIRST,18,2024-07-03,42
JABAL ALI INDUSTRIAL FIRST,19,2024-07-10,36
JABAL ALI INDUSTRIAL FIRST,20,2024-07-17,32
JABAL ALI INDUSTRIAL FIRST,21,2024-07-24,35
JABAL ALI INDUSTRIAL FIRST,22,2024-07-31,26
JABAL ALI INDUSTRIAL FIRST,23,2024-08-07,23
JABAL ALI INDUSTRIAL FIRST,24,2024-08-14,35
JABAL ALI INDUSTRIAL FIRST,25,2024-08-21,31
JABAL ALI INDUSTRIAL FIRST,26,2024-08-28,52
JABAL ALI INDUSTRIAL FIRST,27,2024-09-04,4
JABAL ALI INDUSTRIAL FIRST,28,2024-09-11,28
JABAL ALI INDUSTRIAL FIRST,29,2024-09-18,27
JABAL ALI INDUSTRIAL FIRST,30,2024-09-25,5
JABAL ALI INDUSTRIAL SECOND,1,2024-03-06,16
JABAL ALI INDUSTRIAL SECOND,2,2024-03-13,11
JABAL ALI INDUSTRIAL SECOND,3,2024-03-20,5
JABAL ALI INDUSTRIAL SECOND,4,2024-03-27,18
JABAL ALI INDUSTRIAL SECOND,5,2024-04-03,10
JABAL ALI INDUSTRIAL SECOND,6,2024-04-10,15
JABAL ALI INDUSTRIAL SECOND,7,2024-04-17,3
JABAL ALI INDUSTRIAL SECOND,8,2024-04-24,0
JABAL ALI INDUSTRIAL SECOND,9,2024-05-01,0
JABAL ALI INDUSTRIAL SECOND,10,2024-05-08,0
JABAL ALI INDUSTRIAL SECOND,11,2024-05-15,0
JABAL ALI INDUSTRIAL SECOND,12,2024-05-22,0
JABAL ALI INDUSTRIAL SECOND,13,2024-05-29,0
JABAL ALI INDUSTRIAL SECOND,14,2024-06-05,2
JABAL ALI INDUSTRIAL SECOND,15,2024-06-12,12
JABAL ALI INDUSTRIAL SECOND,16,2024-06-19,19
JABAL ALI INDUSTRIAL SECOND,17,2024-06-26,18
JABAL ALI INDUSTRIAL SECOND,18,2024-07-03,20
JABAL ALI INDUSTRIAL SECOND,19,2024-07-10,15
JABAL ALI INDUSTRIAL SECOND,20,2024-07-17,14
JABAL ALI INDUSTRIAL SECOND,21,2024-07-24,20
JABAL ALI INDUSTRIAL SECOND,22,2024-07-31,11
JABAL ALI INDUSTRIAL SECOND,23,2024-08-07,20
JABAL ALI INDUSTRIAL SECOND,24,2024-08-14,25
JABAL ALI INDUSTRIAL SECOND,25,2024-08-21,21
JABAL ALI INDUSTRIAL SECOND,26,2024-08-28,13
JABAL ALI INDUSTRIAL SECOND,27,2024-09-04,4
JABAL ALI INDUSTRIAL SECOND,28,2024-09-11,10
JABAL ALI INDUSTRIAL SECOND,29,2024-09-18,14
JABAL ALI INDUSTRIAL SECOND,30,2024-09-25,4
JABAL ALI INDUSTRIAL THIRD,1,2024-03-06,8
JABAL ALI INDUSTRIAL THIRD,2,2024-03-13,4
JABAL ALI INDUSTRIAL THIRD,3,2024-03-20,4
JABAL ALI INDUSTRIAL THIRD,4,2024-03-27,6
JABAL ALI INDUSTRIAL THIRD,5,2024-04-03,7
JABAL ALI INDUSTRIAL THIRD,6,2024-04-10,8
JABAL ALI INDUSTRIAL THIRD,7,2024-04-17,2
JABAL ALI INDUSTRIAL THIRD,8,2024-04-24,0
JABAL ALI INDUSTRIAL THIRD,9,2024-05-01,0
JABAL ALI INDUSTRIAL THIRD,10,2024-05-08,0
JABAL ALI INDUSTRIAL THIRD,11,2024-05-15,0
JABAL ALI INDUSTRIAL THIRD,12,2024-05-22,0
JABAL ALI INDUSTRIAL THIRD,13,2024-05-29,0
JABAL ALI INDUSTRIAL THIRD,14,2024-06-05,1
JABAL ALI INDUSTRIAL THIRD,15,2024-06-12,7
JABAL ALI INDUSTRIAL THIRD,16,2024-06-19,7
JABAL ALI INDUSTRIAL THIRD,17,2024-06-26,6
JABAL ALI INDUSTRIAL THIRD,18,2024-07-03,6
JABAL ALI INDUSTRIAL THIRD,19,2024-07-10,3
JABAL ALI INDUSTRIAL THIRD,20,2024-07-17,9
JABAL ALI INDUSTRIAL THIRD,21,2024-07-24,6
JABAL ALI INDUSTRIAL THIRD,22,2024-07-31,9
JABAL ALI INDUSTRIAL THIRD,23,2024-08-07,8
JABAL ALI INDUSTRIAL THIRD,24,2024-08-14,12
JABAL ALI INDUSTRIAL THIRD,25,2024-08-21,5
JABAL ALI INDUSTRIAL THIRD,26,2024-08-28,9
JABAL ALI INDUSTRIAL THIRD,27,2024-09-04,2
JABAL ALI INDUSTRIAL THIRD,28,2024-09-11,4
JABAL ALI INDUSTRIAL THIRD,29,2024-09-18,10
JABAL ALI INDUSTRIAL THIRD,30,2024-09-25,0
JABAL ALI SECOND,1,2024-03-06,2
JABAL ALI SECOND,2,2024-03-13,4
JABAL ALI SECOND,3,2024-03-20,2
JABAL ALI SECOND,4,2024-03-27,3
JABAL ALI SECOND,5,2024-04-03,3
JABAL ALI SECOND,6,2024-04-10,4
JABAL ALI SECOND,7,2024-04-17,0
JABAL ALI SECOND,8,2024-04-24,0
JABAL ALI SECOND,9,2024-05-01,0
JABAL ALI SECOND,10,2024-05-08,0
JABAL ALI SECOND,11,2024-05-15,0
JABAL ALI SECOND,12,2024-05-22,0
JABAL ALI SECOND,13,2024-05-29,0
JABAL ALI SECOND,14,2024-06-05,3
JABAL ALI SECOND,15,2024-06-12,0
JABAL ALI SECOND,16,2024-06-19,2
JABAL ALI SECOND,17,2024-06-26,1
JABAL ALI SECOND,18,2024-07-03,3
JABAL ALI SECOND,19,2024-07-10,1
JABAL ALI SECOND,20,2024-07-17,4
JABAL ALI SECOND,21,2024-07-24,4
JABAL ALI SECOND,22,2024-07-31,2
JABAL ALI SECOND,23,2024-08-07,5
JABAL ALI SECOND,24,2024-08-14,0
JABAL ALI SECOND,25,2024-08-21,9
JABAL ALI SECOND,26,2024-08-28,3
JABAL ALI SECOND,27,2024-09-04,0
JABAL ALI SECOND,28,2024-09-11,0
JABAL ALI SECOND,29,2024-09-18,2
JABAL ALI SECOND,30,2024-09-25,0
JABAL ALI THIRD,1,2024-03-06,1
JABAL ALI THIRD,2,2024-03-13,2
JABAL ALI THIRD,3,2024-03-20,5
JABAL ALI THIRD,4,2024-03-27,1
JABAL ALI THIRD,5,2024-04-03,3
JABAL ALI THIRD,6,2024-04-10,4
JABAL ALI THIRD,7,2024-04-17,0
JABAL ALI THIRD,8,2024-04-24,0
JABAL ALI THIRD,9,2024-05-01,0
JABAL ALI THIRD,10,2024-05-08,0
JABAL ALI THIRD,11,2024-05-15,0
JABAL ALI THIRD,12,2024-05-22,0
JABAL ALI THIRD,13,2024-05-29,0
JABAL ALI THIRD,14,2024-06-05,2
JABAL ALI THIRD,15,2024-06-12,3
JABAL ALI THIRD,16,2024-06-19,3
JABAL ALI THIRD,17,2024-06-26,4
JABAL ALI THIRD,18,2024-07-03,6
JABAL ALI THIRD,19,2024-07-10,4
JABAL ALI THIRD,20,2024-07-17,1
JABAL ALI THIRD,21,2024-07-24,5
JABAL ALI THIRD,22,2024-07-31,3
JABAL ALI THIRD,23,2024-08-07,6
JABAL ALI THIRD,24,2024-08-14,3
JABAL ALI THIRD,25,2024-08-21,2
JABAL ALI THIRD,26,2024-08-28,9
JABAL ALI THIRD,27,2024-09-04,0
JABAL ALI THIRD,28,2024-09-11,3
JABAL ALI THIRD,29,2024-09-18,4
JABAL ALI THIRD,30,2024-09-25,0
JUMEIRA BAY,1,2024-03-06,0
JUMEIRA BAY,2,2024-03-13,3
JUMEIRA BAY,3,2024-03-20,1
JUMEIRA BAY,4,2024-03-27,2
JUMEIRA BAY,5,2024-04-03,1
JUMEIRA BAY,6,2024-04-10,0
JUMEIRA BAY,7,2024-04-17,0
JUMEIRA BAY,8,2024-04-24,0
JUMEIRA BAY,9,2024-05-01,0
JUMEIRA BAY,10,2024-05-08,0
JUMEIRA BAY,11,2024-05-15,0
JUMEIRA BAY,12,2024-05-22,0
JUMEIRA BAY,13,2024-05-29,0
JUMEIRA BAY,14,2024-06-05,0
JUMEIRA BAY,15,2024-06-12,0
JUMEIRA BAY,16,2024-06-19,1
JUMEIRA BAY,17,2024-06-26,0
JUMEIRA BAY,18,2024-07-03,0
JUMEIRA BAY,19,2024-07-10,2
JUMEIRA BAY,20,2024-07-17,1
JUMEIRA BAY,21,2024-07-24,0
JUMEIRA BAY,22,2024-07-31,0
JUMEIRA BAY,23,2024-08-07,0
JUMEIRA BAY,24,2024-08-14,1
JUMEIRA BAY,25,2024-08-21,1
JUMEIRA BAY,26,2024-08-28,1
JUMEIRA BAY,27,2024-09-04,0
JUMEIRA BAY,28,2024-09-11,1
JUMEIRA BAY,29,2024-09-18,2
JUMEIRA BAY,30,2024-09-25,0
JUMEIRA FIRST,1,2024-03-06,11
JUMEIRA FIRST,2,2024-03-13,11
JUMEIRA FIRST,3,2024-03-20,13
JUMEIRA FIRST,4,2024-03-27,10
JUMEIRA FIRST,5,2024-04-03,12
JUMEIRA FIRST,6,2024-04-10,17
JUMEIRA FIRST,7,2024-04-17,1
JUMEIRA FIRST,8,2024-04-24,0
JUMEIRA FIRST,9,2024-05-01,0
JUMEIRA FIRST,10,2024-05-08,0
JUMEIRA FIRST,11,2024-05-15,0
JUMEIRA FIRST,12,2024-05-22,0
JUMEIRA FIRST,13,2024-05-29,0
JUMEIRA FIRST,14,2024-06-05,2
JUMEIRA FIRST,15,2024-06-12,22
JUMEIRA FIRST,16,2024-06-19,16
JUMEIRA FIRST,17,2024-06-26,16
JUMEIRA FIRST,18,2024-07-03,18
JUMEIRA FIRST,19,2024-07-10,19
JUMEIRA FIRST,20,2024-07-17,9
JUMEIRA FIRST,21,2024-07-24,10
JUMEIRA FIRST,22,2024-07-31,16
JUMEIRA FIRST,23,2024-08-07,6
JUMEIRA FIRST,24,2024-08-14,12
JUMEIRA FIRST,25,2024-08-21,13
JUMEIRA FIRST,26,2024-08-28,21
JUMEIRA FIRST,27,2024-09-04,0
JUMEIRA FIRST,28,2024-09-11,9
JUMEIRA FIRST,29,2024-09-18,14
JUMEIRA FIRST,30,2024-09-25,1
JUMEIRA SECOND,1,2024-03-06,10
JUMEIRA SECOND,2,2024-03-13,5
JUMEIRA SECOND,3,2024-03-20,17
JUMEIRA SECOND,4,2024-03-27,12
JUMEIRA SECOND,5,2024-04-03,4
JUMEIRA SECOND,6,2024-04-10,19
JUMEIRA SECOND,7,2024-04-17,1
JUMEIRA SECOND,8,2024-04-24,0
JUMEIRA SECOND,9,2024-05-01,0
JUMEIRA SECOND,10,2024-05-08,0
JUMEIRA SECOND,11,2024-05-15,0
JUMEIRA SECOND,12,2024-05-22,0
JUMEIRA SECOND,13,2024-05-29,0
JUMEIRA SECOND,14,2024-06-05,3
JUMEIRA SECOND,15,2024-06-12,13
JUMEIRA SECOND,16,2024-06-19,10
JUMEIRA SECOND,17,2024-06-26,11
JUMEIRA SECOND,18,2024-07-03,10
JUMEIRA SECOND,19,2024-07-10,7
JUMEIRA SECOND,20,2024-07-17,4
JUMEIRA SECOND,21,2024-07-24,8
JUMEIRA SECOND,22,2024-07-31,5
JUMEIRA SECOND,23,2024-08-07,3
JUMEIRA SECOND,24,2024-08-14,5
JUMEIRA SECOND,25,2024-08-21,4
JUMEIRA SECOND,26,2024-08-28,7
JUMEIRA SECOND,27,2024-09-04,0
JUMEIRA SECOND,28,2024-09-11,4
JUMEIRA SECOND,29,2024-09-18,15
JUMEIRA SECOND,30,2024-09-25,0
JUMEIRA THIRD,1,2024-03-06,12
JUMEIRA THIRD,2,2024-03-13,11
JUMEIRA THIRD,3,2024-03-20,8
JUMEIRA THIRD,4,2024-03-27,8
JUMEIRA THIRD,5,2024-04-03,9
JUMEIRA THIRD,6,2024-04-10,10
JUMEIRA THIRD,7,2024-04-17,0
JUMEIRA THIRD,8,2024-04-24,0
JUMEIRA THIRD,9,2024-05-01,0
JUMEIRA THIRD,10,2024-05-08,0
JUMEIRA THIRD,11,2024-05-15,0
JUMEIRA THIRD,12,2024-05-22,0
JUMEIRA THIRD,13,2024-05-29,0
JUMEIRA THIRD,14,2024-06-05,0
JUMEIRA THIRD,15,2024-06-12,7
JUMEIRA THIRD,16,2024-06-19,8
JUMEIRA THIRD,17,2024-06-26,10
JUMEIRA THIRD,18,2024-07-03,8
JUMEIRA THIRD,19,2024-07-10,13
JUMEIRA THIRD,20,2024-07-17,8
JUMEIRA THIRD,21,2024-07-24,7
JUMEIRA THIRD,22,2024-07-31,11
JUMEIRA THIRD,23,2024-08-07,6
JUMEIRA THIRD,24,2024-08-14,5
JUMEIRA THIRD,25,2024-08-21,7
JUMEIRA THIRD,26,2024-08-28,11
JUMEIRA THIRD,27,2024-09-04,1
JUMEIRA THIRD,28,2024-09-11,5
JUMEIRA THIRD,29,2024-09-18,10
JUMEIRA THIRD,30,2024-09-25,1
LE HEMAIRA,1,2024-03-06,1
LE HEMAIRA,2,2024-03-13,0
LE HEMAIRA,3,2024-03-20,1
LE HEMAIRA,4,2024-03-27,1
LE HEMAIRA,5,2024-04-03,0
LE HEMAIRA,6,2024-04-10,0
LE HEMAIRA,7,2024-04-17,0
LE HEMAIRA,8,2024-04-24,0
LE HEMAIRA,9,2024-05-01,0
LE HEMAIRA,10,2024-05-08,0
LE HEMAIRA,11,2024-05-15,0
LE HEMAIRA,12,2024-05-22,0
LE HEMAIRA,13,2024-05-29,0
LE HEMAIRA,14,2024-06-05,1
LE HEMAIRA,15,2024-06-12,0
LE HEMAIRA,16,2024-06-19,0
LE HEMAIRA,17,2024-06-26,0
LE HEMAIRA,18,2024-07-03,0
LE HEMAIRA,19,2024-07-10,0
LE HEMAIRA,20,2024-07-17,0
LE HEMAIRA,21,2024-07-24,0
LE HEMAIRA,22,2024-07-31,0
LE HEMAIRA,23,2024-08-07,1
LE HEMAIRA,24,2024-08-14,0
LE HEMAIRA,25,2024-08-21,3
LE HEMAIRA,26,2024-08-28,4
LE HEMAIRA,27,2024-09-04,1
LE HEMAIRA,28,2024-09-11,0
LE HEMAIRA,29,2024-09-18,1
LE HEMAIRA,30,2024-09-25,0
LEHBAB FIRST,1,2024-03-06,0
LEHBAB FIRST,2,2024-03-13,0
LEHBAB FIRST,3,2024-03-20,5
LEHBAB FIRST,4,2024-03-27,1
LEHBAB FIRST,5,2024-04-03,3
LEHBAB FIRST,6,2024-04-10,0
LEHBAB FIRST,7,2024-04-17,0
LEHBAB FIRST,8,2024-04-24,0
LEHBAB FIRST,9,2024-05-01,0
LEHBAB FIRST,10,2024-05-08,0
LEHBAB FIRST,11,2024-05-15,0
LEHBAB FIRST,12,2024-05-22,0
LEHBAB FIRST,13,2024-05-29,0
LEHBAB FIRST,14,2024-06-05,0
LEHBAB FIRST,15,2024-06-12,0
LEHBAB FIRST,16,2024-06-19,0
LEHBAB FIRST,17,2024-06-26,1
LEHBAB FIRST,18,2024-07-03,0
LEHBAB FIRST,19,2024-07-10,2
LEHBAB FIRST,20,2024-07-17,2
LEHBAB FIRST,21,2024-07-24,0
LEHBAB FIRST,22,2024-07-31,0
LEHBAB FIRST,23,2024-08-07,0
LEHBAB FIRST,24,2024-08-14,0
LEHBAB FIRST,25,2024-08-21,0
LEHBAB FIRST,26,2024-08-28,2
LEHBAB FIRST,27,2024-09-04,0
LEHBAB FIRST,28,2024-09-11,1
LEHBAB FIRST,29,2024-09-18,0
LEHBAB FIRST,30,2024-09-25,0
LEHBAB SECOND,1,2024-03-06,1
LEHBAB SECOND,2,2024-03-13,2
LEHBAB SECOND,3,2024-03-20,1
LEHBAB SECOND,4,2024-03-27,1
LEHBAB SECOND,5,2024-04-03,0
LEHBAB SECOND,6,2024-04-10,1
LEHBAB SECOND,7,2024-04-17,0
LEHBAB SECOND,8,2024-04-24,0
LEHBAB SECOND,9,2024-05-01,0
LEHBAB SECOND,10,2024-05-08,0
LEHBAB SECOND,11,2024-05-15,0
LEHBAB SECOND,12,2024-05-22,0
LEHBAB SECOND,13,2024-05-29,0
LEHBAB SECOND,14,2024-06-05,0
LEHBAB SECOND,15,2024-06-12,1
LEHBAB SECOND,16,2024-06-19,0
LEHBAB SECOND,17,2024-06-26,1
LEHBAB SECOND,18,2024-07-03,2
LEHBAB SECOND,19,2024-07-10,1
LEHBAB SECOND,20,2024-07-17,2
LEHBAB SECOND,21,2024-07-24,1
LEHBAB SECOND,22,2024-07-31,2
LEHBAB SECOND,23,2024-08-07,1
LEHBAB SECOND,24,2024-08-14,0
LEHBAB SECOND,25,2024-08-21,0
LEHBAB SECOND,26,2024-08-28,1
LEHBAB SECOND,27,2024-09-04,0
LEHBAB SECOND,28,2024-09-11,1
LEHBAB SECOND,29,2024-09-18,0
LEHBAB SECOND,30,2024-09-25,0
MADINAT AL MATAAR,1,2024-03-06,15
MADINAT AL MATAAR,2,2024-03-13,13
MADINAT AL MATAAR,3,2024-03-20,19
MADINAT AL MATAAR,4,2024-03-27,19
MADINAT AL MATAAR,5,2024-04-03,8
MADINAT AL MATAAR,6,2024-04-10,10
MADINAT AL MATAAR,7,2024-04-17,1
MADINAT AL MATAAR,8,2024-04-24,0
MADINAT AL MATAAR,9,2024-05-01,0
MADINAT AL MATAAR,10,2024-05-08,0
MADINAT AL MATAAR,11,2024-05-15,0
MADINAT AL MATAAR,12,2024-05-22,0
MADINAT AL MATAAR,13,2024-05-29,0
MADINAT AL MATAAR,14,2024-06-05,3
MADINAT AL MATAAR,15,2024-06-12,10
MADINAT AL MATAAR,16,2024-06-19,20
MADINAT AL MATAAR,17,2024-06-26,15
MADINAT AL MATAAR,18,2024-07-03,10
MADINAT AL MATAAR,19,2024-07-10,22
MADINAT AL MATAAR,20,2024-07-17,20
MADINAT AL MATAAR,21,2024-07-24,27
MADINAT AL MATAAR,22,2024-07-31,11
MADINAT AL MATAAR,23,2024-08-07,23
MADINAT AL MATAAR,24,2024-08-14,17
MADINAT AL MATAAR,25,2024-08-21,14
MADINAT AL MATAAR,26,2024-08-28,22
MADINAT AL MATAAR,27,2024-09-04,3
MADINAT AL MATAAR,28,2024-09-11,9
MADINAT AL MATAAR,29,2024-09-18,25
MADINAT AL MATAAR,30,2024-09-25,3
MADINAT DUBAI AL MELAHEYAH,1,2024-03-06,8
MADINAT DUBAI AL MELAHEYAH,2,2024-03-13,3
MADINAT DUBAI AL MELAHEYAH,3,2024-03-20,5
MADINAT DUBAI AL MELAHEYAH,4,2024-03-27,2
MADINAT DUBAI AL MELAHEYAH,5,2024-04-03,6
MADINAT DUBAI AL MELAHEYAH,6,2024-04-10,12
MADINAT DUBAI AL MELAHEYAH,7,2024-04-17,0
MADINAT DUBAI AL MELAHEYAH,8,2024-04-24,0
MADINAT DUBAI AL MELAHEYAH,9,2024-05-01,0
MADINAT DUBAI AL MELAHEYAH,10,2024-05-08,0
MADINAT DUBAI AL MELAHEYAH,11,2024-05-15,0
MADINAT DUBAI AL MELAHEYAH,12,2024-05-22,0
MADINAT DUBAI AL MELAHEYAH,13,2024-05-29,0
MADINAT DUBAI AL MELAHEYAH,14,2024-06-05,2
MADINAT DUBAI AL MELAHEYAH,15,2024-06-12,3
MADINAT DUBAI AL MELAHEYAH,16,2024-06-19,4
MADINAT DUBAI AL MELAHEYAH,17,2024-06-26,11
MADINAT DUBAI AL MELAHEYAH,18,2024-07-03,12
MADINAT DUBAI AL MELAHEYAH,19,2024-07-10,5
MADINAT DUBAI AL MELAHEYAH,20,2024-07-17,8
MADINAT DUBAI AL MELAHEYAH,21,2024-07-24,12
MADINAT DUBAI AL MELAHEYAH,22,2024-07-31,7
MADINAT DUBAI AL MELAHEYAH,23,2024-08-07,11
MADINAT DUBAI AL MELAHEYAH,24,2024-08-14,15
MADINAT DUBAI AL MELAHEYAH,25,2024-08-21,7
MADINAT DUBAI AL MELAHEYAH,26,2024-08-28,12
MADINAT DUBAI AL MELAHEYAH,27,2024-09-04,0
MADINAT DUBAI AL MELAHEYAH,28,2024-09-11,7
MADINAT DUBAI AL MELAHEYAH,29,2024-09-18,6
MADINAT DUBAI AL MELAHEYAH,30,2024-09-25,1
MANKHOOL,1,2024-03-06,7
MANKHOOL,2,2024-03-13,10
MANKHOOL,3,2024-03-20,8
MANKHOOL,4,2024-03-27,10
MANKHOOL,5,2024-04-03,10
MANKHOOL,6,2024-04-10,6
MANKHOOL,7,2024-04-17,0
MANKHOOL,8,2024-04-24,0
MANKHOOL,9,2024-05-01,0
MANKHOOL,10,2024-05-08,0
MANKHOOL,11,2024-05-15,0
MANKHOOL,12,2024-05-22,0
MANKHOOL,13,2024-05-29,0
MANKHOOL,14,2024-06-05,3
MANKHOOL,15,2024-06-12,15
MANKHOOL,16,2024-06-19,20
MANKHOOL,17,2024-06-26,24
MANKHOOL,18,2024-07-03,15
MANKHOOL,19,2024-07-10,19
MANKHOOL,20,2024-07-17,17
MANKHOOL,21,2024-07-24,12
MANKHOOL,22,2024-07-31,21
MANKHOOL,23,2024-08-07,15
MANKHOOL,24,2024-08-14,10
MANKHOOL,25,2024-08-21,15
MANKHOOL,26,2024-08-28,17
MANKHOOL,27,2024-09-04,4
MANKHOOL,28,2024-09-11,10
MANKHOOL,29,2024-09-18,13
MANKHOOL,30,2024-09-25,1
MARGAB,1,2024-03-06,0
MARGAB,2,2024-03-13,1
MARGAB,3,2024-03-20,0
MARGAB,4,2024-03-27,1
MARGAB,5,2024-04-03,2
MARGAB,6,2024-04-10,3
MARGAB,7,2024-04-17,0
MARGAB,8,2024-04-24,0
MARGAB,9,2024-05-01,0
MARGAB,10,2024-05-08,0
MARGAB,11,2024-05-15,0
MARGAB,12,2024-05-22,0
MARGAB,13,2024-05-29,0
MARGAB,14,2024-06-05,0
MARGAB,15,2024-06-12,0
MARGAB,16,2024-06-19,0
MARGAB,17,2024-06-26,1
MARGAB,18,2024-07-03,0
MARGAB,19,2024-07-10,0
MARGAB,20,2024-07-17,1
MARGAB,21,2024-07-24,1
MARGAB,22,2024-07-31,0
MARGAB,23,2024-08-07,1
MARGAB,24,2024-08-14,3
MARGAB,25,2024-08-21,1
MARGAB,26,2024-08-28,3
MARGAB,27,2024-09-04,0
MARGAB,28,2024-09-11,2
MARGAB,29,2024-09-18,1
MARGAB,30,2024-09-25,0
MARGHAM,1,2024-03-06,3
MARGHAM,2,2024-03-13,3
MARGHAM,3,2024-03-20,4
MARGHAM,4,2024-03-27,1
MARGHAM,5,2024-04-03,1
MARGHAM,6,2024-04-10,3
MARGHAM,7,2024-04-17,0
MARGHAM,8,2024-04-24,0
MARGHAM,9,2024-05-01,0
MARGHAM,10,2024-05-08,0
MARGHAM,11,2024-05-15,0
MARGHAM,12,2024-05-22,0
MARGHAM,13,2024-05-29,0
MARGHAM,14,2024-06-05,0
MARGHAM,15,2024-06-12,1
MARGHAM,16,2024-06-19,3
MARGHAM,17,2024-06-26,4
MARGHAM,18,2024-07-03,1
MARGHAM,19,2024-07-10,1
MARGHAM,20,2024-07-17,1
MARGHAM,21,2024-07-24,2
MARGHAM,22,2024-07-31,3
MARGHAM,23,2024-08-07,1
MARGHAM,24,2024-08-14,1
MARGHAM,25,2024-08-21,5
MARGHAM,26,2024-08-28,2
MARGHAM,27,2024-09-04,1
MARGHAM,28,2024-09-11,0
MARGHAM,29,2024-09-18,0
MARGHAM,30,2024-09-25,1
MARSA DUBAI,1,2024-03-06,44
MARSA DUBAI,2,2024-03-13,25
MARSA DUBAI,3,2024-03-20,24
MARSA DUBAI,4,2024-03-27,39
MARSA DUBAI,5,2024-04-03,29
MARSA DUBAI,6,2024-04-10,46
MARSA DUBAI,7,2024-04-17,0
MARSA DUBAI,8,2024-04-24,0
MARSA DUBAI,9,2024-05-01,0
MARSA DUBAI,10,2024-05-08,0
MARSA DUBAI,11,2024-05-15,0
MARSA DUBAI,12,2024-05-22,0
MARSA DUBAI,13,2024-05-29,0
MARSA DUBAI,14,2024-06-05,15
MARSA DUBAI,15,2024-06-12,44
MARSA DUBAI,16,2024-06-19,36
MARSA DUBAI,17,2024-06-26,38
MARSA DUBAI,18,2024-07-03,30
MARSA DUBAI,19,2024-07-10,25
MARSA DUBAI,20,2024-07-17,31
MARSA DUBAI,21,2024-07-24,30
MARSA DUBAI,22,2024-07-31,24
MARSA DUBAI,23,2024-08-07,31
